#{"t_start": 1784477804.0824566, "env_id": "None"}
r,l,t
9.7,4,2301.292645
7.9,22,2301.353655
7.8,23,2301.419167
8.2,19,2301.472176
8.7,14,2301.511183
8.8,13,2301.54819
9.7,4,2301.559191
9.5,6,2301.576194
9.2,9,2301.601199
9.2,9,2301.626703
7.7,24,2301.693214
8.4,17,2301.740222
8.1,20,2302.137291
9.7,4,2302.152294
8.0,21,2302.213304
8.3,18,2302.266813
8.8,13,2302.308322
7.8,23,2302.378333
8.3,18,2302.429842
8.7,14,2302.47385
9.3,8,2302.496854
9.1,10,2302.525358
9.6,5,2302.539861
8.0,21,2302.599871
8.9,12,2302.633378
9.0,11,2302.664884
9.2,9,2302.690888
8.7,14,2302.729894
7.7,24,2302.797406
9.7,4,2302.810908
9.6,5,2302.827411
8.9,12,2302.861417
8.6,15,2303.214978
9.2,9,2303.240983
6.9,32,2303.330998
9.2,9,2303.360504
8.9,12,2303.39401
8.7,14,2303.432516
8.8,13,2303.469022
7.9,22,2303.536533
9.9,2,2303.542035
8.8,13,2303.579041
9.4,7,2303.598545
7.6,25,2303.668557
7.9,22,2303.736069
9.4,7,2303.755572
8.1,20,2303.811082
9.6,5,2303.825084
9.2,9,2303.850089
9.2,9,2303.875593
9.8,3,2303.884094
8.2,19,2304.247158
9.4,7,2304.267161
7.8,23,2304.330672
8.9,12,2304.367678
8.8,13,2304.404185
9.0,11,2304.43469
9.1,10,2304.462694
9.9,2,2304.468196
9.8,3,2304.476697
9.7,4,2304.487699
8.3,18,2304.538708
9.7,4,2304.54971
9.0,11,2304.580715
7.6,25,2304.650227
9.7,4,2304.661229
8.4,17,2304.709238
8.6,15,2304.750745
9.3,8,2304.773248
9.9,2,2304.77925
7.5,26,2304.851262
9.3,8,2304.873266
8.9,12,2304.907272
8.7,14,2304.946279
9.4,7,2305.273836
8.5,16,2305.318344
8.2,19,2305.371352
8.7,14,2305.410859
9.5,6,2305.427362
8.9,12,2305.460868
7.6,25,2305.555384
10.0,1,2305.558385
8.2,19,2305.613894
7.6,25,2305.682907
8.5,16,2305.727914
8.8,13,2305.764421
7.7,24,2305.832433
8.9,12,2305.866439
9.8,3,2305.87494
8.1,20,2305.930449
7.7,24,2305.997462
9.4,7,2306.326018
8.1,20,2306.381528
9.5,6,2306.398031
8.4,17,2306.445539
9.4,7,2306.465042
9.1,10,2306.493047
7.7,24,2306.562059
7.3,28,2306.639573
7.8,23,2306.704083
8.5,16,2306.754592
8.8,13,2306.809102
9.1,10,2306.840107
9.5,6,2306.857111
8.8,13,2306.893116
10.0,1,2306.896117
9.0,11,2306.927123
7.5,26,2306.999135
8.1,20,2307.362698
9.2,9,2307.389703
9.1,10,2307.417708
8.4,17,2307.470716
9.6,5,2307.484719
8.3,18,2307.534728
8.3,18,2307.585737
8.8,13,2307.621743
8.8,13,2307.657749
9.2,9,2307.682754
9.8,3,2307.691255
8.3,18,2307.742264
9.6,5,2307.756267
7.5,26,2307.83028
9.1,10,2307.859284
7.8,23,2307.926795
9.5,6,2307.943799
9.6,5,2307.957801
8.2,19,2308.010811
8.8,13,2308.047316
8.1,20,2308.412881
7.5,26,2308.484893
8.2,19,2308.537902
9.3,8,2308.560406
9.6,5,2308.574908
8.6,15,2308.617416
7.9,22,2308.683928
7.9,22,2308.745437
7.6,25,2308.81545
7.9,22,2308.878961
8.4,17,2308.92647
7.9,22,2308.98748
8.1,20,2309.04349
9.8,3,2309.052492
9.6,5,2309.066494
8.6,15,2309.108001
9.5,6,2309.429557
9.1,10,2309.461563
9.6,5,2309.475565
9.7,4,2309.486567
7.6,25,2309.556078
9.7,4,2309.56708
9.1,10,2309.595086
-13.8,41,2309.714607
7.8,23,2309.778618
7.7,24,2309.845629
9.2,9,2309.870634
7.9,22,2309.933645
8.2,19,2309.986153
7.9,22,2310.047164
8.8,13,2310.08317
7.9,22,2310.14418
8.0,21,2310.507744
5.8,34,2310.60276
8.2,19,2310.65527
7.9,22,2310.71628
9.5,6,2310.733283
7.4,9,2310.758787
8.9,12,2310.792293
9.0,11,2310.823799
8.5,16,2310.873808
9.2,9,2310.905813
9.5,6,2310.927317
6.2,39,2311.057839
8.2,19,2311.125851
8.1,20,2311.191863
9.7,4,2311.203365
8.6,15,2311.576429
9.0,11,2311.606935
5.7,26,2311.688449
7.1,30,2311.788466
8.1,20,2311.844977
9.8,3,2311.854978
7.8,23,2311.932991
7.6,25,2312.007504
7.5,26,2312.09952
7.6,25,2312.182034
8.4,17,2312.239045
8.6,15,2312.297055
8.9,12,2312.331561
7.5,26,2312.753134
8.4,17,2312.812144
8.8,13,2312.857651
8.0,21,2312.922663
7.7,24,2312.999676
9.6,5,2313.017679
9.0,11,2313.056186
8.6,15,2313.102694
8.7,14,2313.146702
9.7,4,2313.161204
8.5,16,2313.207712
8.9,12,2313.241719
8.2,19,2313.294728
7.3,28,2313.372741
7.3,28,2313.458756
8.5,16,2313.515266
8.5,16,2313.893831
8.2,19,2313.955342
7.9,22,2314.049859
7.3,28,2314.142875
8.2,19,2314.209886
7.5,26,2314.294901
8.4,17,2314.34891
9.5,6,2314.370414
9.2,9,2314.40292
8.7,14,2314.450928
8.8,13,2314.493435
7.7,24,2314.574949
8.3,18,2314.639461
8.6,15,2314.69147
8.4,17,2315.080037
7.8,23,2315.155051
8.4,17,2315.208059
7.7,24,2315.290074
9.4,7,2315.310578
7.5,26,2315.38509
8.3,18,2315.4411
7.6,25,2315.522114
7.9,22,2315.593127
8.1,20,2315.652137
8.2,19,2315.718648
8.9,12,2315.763156
7.6,25,2315.84267
7.8,23,2316.257742
9.5,6,2316.278746
8.9,12,2316.314252
8.3,18,2316.364773
5.6,27,2316.457278
8.0,21,2316.523288
5.7,35,2316.625305
8.7,14,2316.669313
8.0,21,2316.735826
10.0,1,2316.739325
9.6,5,2316.755328
8.8,13,2316.794835
9.8,3,2316.803337
8.8,13,2316.839342
7.9,22,2316.906355
7.9,22,2316.974367
9.4,7,2316.996871
9.7,4,2317.009373
9.2,9,2317.352932
9.2,9,2317.380937
9.8,3,2317.389939
7.9,22,2317.459951
7.4,27,2317.537463
9.0,11,2317.57097
8.1,20,2317.635481
8.8,13,2317.673487
8.7,14,2317.714995
9.5,6,2317.735499
8.7,14,2317.780007
9.5,6,2317.79901
7.8,23,2317.865522
9.4,7,2317.887526
8.1,20,2317.946035
8.6,15,2317.991044
9.2,9,2318.019547
7.7,24,2318.094561
9.2,9,2318.123066
9.7,4,2318.451123
8.2,19,2318.513133
8.6,15,2318.561642
8.1,20,2318.623152
7.6,25,2318.696665
8.7,14,2318.739673
9.3,8,2318.765177
9.6,5,2318.78068
9.6,5,2318.796682
9.9,2,2318.803184
7.5,26,2318.875196
8.3,18,2318.926205
7.3,28,2319.004219
9.5,6,2319.023223
9.6,5,2319.038224
8.4,17,2319.085732
7.8,23,2319.154746
8.9,12,2319.195752
6.5,36,2319.625826
9.1,10,2319.653331
8.9,12,2319.686837
9.2,9,2319.712341
9.4,7,2319.731845
7.7,24,2319.805358
7.9,22,2319.875369
6.8,33,2319.972887
7.9,22,2320.033898
7.9,22,2320.096408
7.9,22,2320.161419
7.6,16,2320.209429
7.5,26,2320.293442
9.8,3,2320.62
9.2,9,2320.648004
9.2,9,2320.676508
7.9,22,2320.74352
8.5,16,2320.79403
7.0,13,2320.833036
8.9,12,2320.868542
8.0,21,2320.933053
8.8,13,2320.96956
7.6,25,2321.045573
8.7,14,2321.091582
9.5,6,2321.111084
8.5,16,2321.156591
8.6,15,2321.199599
9.9,2,2321.205601
7.7,24,2321.272612
9.5,6,2321.289115
7.9,22,2321.354626
9.0,11,2321.694185
8.2,19,2321.747695
9.8,3,2321.755696
9.9,2,2321.761696
8.4,17,2321.808705
8.9,12,2321.842211
6.6,26,2321.914224
9.6,5,2321.928726
8.8,13,2321.966233
9.5,6,2321.984236
9.2,9,2322.00924
9.7,4,2322.020242
8.7,14,2322.059249
7.9,22,2322.12126
7.9,22,2322.187771
9.5,6,2322.204774
9.4,7,2322.224277
9.4,7,2322.243781
9.5,6,2322.260284
9.6,5,2322.274787
8.1,20,2322.332296
8.9,12,2322.365302
7.8,23,2322.768372
8.4,17,2322.81638
8.3,18,2322.87139
9.5,6,2322.887893
8.6,15,2322.934401
9.0,11,2322.967407
8.1,20,2323.022916
8.1,20,2323.078426
9.6,5,2323.092428
9.1,10,2323.120433
7.8,23,2323.184444
8.9,12,2323.21795
9.3,8,2323.243954
8.1,20,2323.299464
9.8,3,2323.307966
8.5,16,2323.352473
9.3,8,2323.374977
8.8,13,2323.410983
9.1,10,2323.439488
8.5,16,2323.803052
9.4,7,2323.824055
7.8,23,2323.889566
7.8,23,2323.953578
8.5,16,2323.998085
8.7,14,2324.038592
8.8,13,2324.0806
7.6,25,2324.167114
8.9,12,2324.209622
7.6,25,2324.286135
9.1,10,2324.31564
8.4,17,2324.367149
9.2,9,2324.392154
8.7,14,2324.43116
8.3,18,2324.481169
9.0,11,2324.514175
9.0,11,2324.54668
9.9,2,2324.552182
8.4,17,2324.905743
9.3,8,2324.928247
8.0,21,2324.986757
9.3,8,2325.009261
8.5,16,2325.056269
9.9,2,2325.06327
8.2,19,2325.116279
8.2,19,2325.173789
10.0,1,2325.176789
7.9,22,2325.248802
8.4,17,2325.29631
8.7,14,2325.335317
7.7,24,2325.402328
8.7,14,2325.441835
9.3,8,2325.46634
9.4,7,2325.485844
9.4,7,2325.505347
9.6,5,2325.519349
7.7,24,2325.58636
8.0,21,2325.955425
9.0,11,2325.98593
10.0,1,2325.988931
8.1,20,2326.04444
9.0,11,2326.075446
8.8,13,2326.111451
7.2,29,2326.192466
9.2,9,2326.21747
8.4,17,2326.266979
8.9,12,2326.304986
8.3,18,2326.357494
9.5,6,2326.374998
8.7,14,2326.415005
9.8,3,2326.424506
9.1,10,2326.452511
6.5,36,2326.552528
7.5,26,2326.624541
8.0,21,2326.989104
7.9,22,2327.052616
9.5,6,2327.069118
8.8,13,2327.105124
9.6,5,2327.119126
7.5,26,2327.191639
7.7,24,2327.258151
8.8,13,2327.294657
8.6,15,2327.337664
7.9,22,2327.399176
8.8,13,2327.435681
10.0,1,2327.438682
9.1,10,2327.466187
8.3,18,2327.517696
7.2,29,2327.600711
8.5,16,2327.645218
10.0,1,2327.648218
8.6,15,2327.99928
8.6,15,2328.044788
9.2,9,2328.070792
8.3,18,2328.120801
9.8,3,2328.129302
7.5,26,2328.202815
9.0,11,2328.23332
-55.5,60,2328.40185
8.6,15,2328.448358
8.7,14,2328.488864
9.0,11,2328.51937
9.7,4,2328.530372
8.6,15,2328.57338
8.0,21,2328.633389
8.2,19,2328.685898
8.1,20,2329.049962
9.9,2,2329.056464
8.5,16,2329.101971
8.4,17,2329.15198
9.0,11,2329.182985
7.6,25,2329.252997
9.2,9,2329.278002
8.8,13,2329.315009
8.0,21,2329.374518
8.2,19,2329.427528
8.6,15,2329.470035
9.0,11,2329.50104
9.6,5,2329.515042
9.0,11,2329.545548
9.7,4,2329.55655
7.6,25,2329.628062
8.0,21,2329.697074
8.4,17,2329.744583
9.8,3,2330.060137
7.9,22,2330.12665
8.9,12,2330.162655
8.1,20,2330.218164
9.2,9,2330.243168
7.9,22,2330.30468
8.1,20,2330.359689
8.7,14,2330.399697
8.1,20,2330.456206
7.7,24,2330.523718
9.9,2,2330.529719
9.1,10,2330.557724
7.8,23,2330.622235
7.6,25,2330.716251
8.5,16,2330.760759
8.8,13,2330.796765
7.4,27,2331.179332
8.5,16,2331.223839
8.1,20,2331.279848
7.7,24,2331.354363
8.2,19,2331.419873
8.5,16,2331.46388
7.4,27,2331.548395
9.8,3,2331.558398
7.6,25,2331.643912
8.6,15,2331.695421
8.4,17,2331.754931
8.3,18,2331.812442
8.8,13,2331.858449
7.6,25,2332.279522
8.2,19,2332.348034
9.2,9,2332.38104
8.2,19,2332.44405
8.1,20,2332.507063
9.7,4,2332.520564
7.6,25,2332.604079
8.2,19,2332.671591
8.5,16,2332.7261
6.5,36,2332.84112
8.4,17,2332.89963
8.2,19,2332.961141
7.4,27,2333.036154
9.4,7,2333.055657
8.9,12,2333.088663
8.1,20,2333.482731
8.9,12,2333.516237
8.5,16,2333.560745
8.6,15,2333.602252
7.9,22,2333.662763
8.8,13,2333.698768
9.4,7,2333.720272
7.8,23,2333.789285
9.1,10,2333.825291
9.3,8,2333.851296
9.0,11,2333.887802
7.6,25,2333.972816
8.8,13,2334.010323
9.3,8,2334.032826
7.5,26,2334.113841
10.0,1,2334.116842
8.4,17,2334.16785
9.0,11,2334.536415
9.4,7,2334.558418
8.6,15,2334.607426
9.8,3,2334.617928
6.9,23,2334.68444
7.7,24,2334.764454
8.7,14,2334.809962
9.5,6,2334.831465
8.3,18,2334.891476
7.8,23,2334.960988
8.4,17,2335.015497
9.4,7,2335.038501
8.7,14,2335.077508
9.5,6,2335.094511
8.1,20,2335.153021
8.1,20,2335.208531
8.0,21,2335.274542
8.9,12,2335.313049
7.6,25,2335.727121
8.8,13,2335.769628
9.3,8,2335.795133
7.9,22,2335.863144
8.6,15,2335.910153
7.8,23,2335.990166
9.3,8,2336.016671
9.0,11,2336.054178
7.8,23,2336.135191
8.5,16,2336.189201
9.7,4,2336.203203
9.5,6,2336.224707
7.8,23,2336.302221
8.4,17,2336.35323
7.5,26,2336.438744
8.5,16,2336.493754
8.9,12,2336.86832
8.9,12,2336.907826
7.8,23,2336.982839
9.4,7,2337.006843
8.1,20,2337.070355
9.2,9,2337.098358
7.8,23,2337.16537
8.0,21,2337.228381
7.8,23,2337.299394
8.5,16,2337.349903
7.8,23,2337.424416
8.7,14,2337.469923
9.5,6,2337.487927
9.4,7,2337.509931
8.5,16,2337.558438
9.1,10,2337.586444
-6.0,60,2338.076529
9.0,11,2338.108534
9.8,3,2338.117536
9.6,5,2338.133039
7.1,30,2338.225555
8.6,15,2338.272563
8.2,19,2338.324572
7.7,24,2338.391083
9.3,8,2338.415587
7.9,22,2338.483099
8.8,13,2338.519605
8.5,16,2338.563613
9.0,11,2338.594118
8.4,17,2338.649129
8.9,12,2338.687135
8.3,18,2339.0582
9.1,10,2339.088204
6.7,25,2339.167218
8.7,14,2339.211726
9.4,7,2339.23373
9.1,10,2339.265234
9.5,6,2339.284239
8.1,20,2339.347249
9.9,2,2339.353751
9.3,8,2339.379255
8.2,19,2339.439765
8.7,14,2339.483774
9.7,4,2339.495274
7.5,26,2339.597793
7.8,23,2339.665805
8.4,17,2339.713313
7.5,26,2339.796828
7.4,27,2340.196897
8.6,15,2340.240905
9.7,4,2340.253407
8.0,21,2340.319918
8.9,12,2340.359424
9.6,5,2340.375427
7.9,22,2340.44544
8.3,18,2340.498949
8.1,20,2340.55796
8.5,16,2340.608469
8.2,19,2340.668979
8.3,18,2340.727489
7.4,27,2340.815003
9.7,4,2340.826005
8.4,17,2340.873013
8.8,13,2340.914022
9.8,3,2340.923523
7.8,23,2341.30909
8.4,17,2341.3606
8.1,20,2341.424109
8.7,14,2341.468617
9.1,10,2341.497622
8.6,15,2341.539629
7.6,25,2341.609142
7.7,24,2341.682154
7.1,30,2341.765169
10.0,1,2341.768169
7.5,26,2341.840181
10.0,1,2341.843182
9.0,11,2341.874188
9.5,6,2341.890691
9.1,10,2341.918696
8.8,13,2341.954702
9.6,5,2341.968704
8.6,15,2342.010211
7.6,25,2342.394278
8.0,21,2342.452787
8.6,15,2342.494795
7.6,25,2342.563807
9.9,2,2342.569308
8.1,20,2342.624818
8.7,14,2342.667325
9.1,10,2342.69533
8.4,17,2342.74534
8.7,14,2342.785346
7.9,22,2342.851857
9.6,5,2342.86686
9.1,10,2342.896866
9.7,4,2342.908866
8.3,18,2342.958376
8.1,20,2343.015886
9.0,11,2343.046891
8.3,18,2343.405953
7.4,27,2343.480467
9.5,6,2343.497469
9.6,5,2343.511472
8.1,20,2343.566982
8.6,15,2343.608489
8.2,19,2343.661498
7.3,28,2343.739012
7.8,23,2343.803022
8.4,17,2343.850531
8.5,16,2343.895038
7.3,28,2343.974552
8.1,20,2344.033562
8.3,18,2344.387624
9.6,5,2344.403127
8.4,17,2344.450134
9.9,2,2344.456136
6.9,32,2344.545151
8.8,13,2344.581157
9.0,11,2344.612163
7.3,28,2344.689677
8.9,12,2344.722682
9.4,7,2344.742686
7.8,23,2344.806697
8.2,19,2344.859206
7.7,24,2344.926717
9.2,9,2344.951721
8.1,20,2345.007731
8.2,19,2345.064742
8.4,17,2345.424804
8.0,21,2345.482814
7.9,22,2345.544324
7.9,22,2345.605835
8.5,16,2345.650343
8.3,18,2345.700852
9.4,7,2345.720355
8.2,19,2345.773364
8.1,20,2345.829374
7.8,23,2345.893385
8.5,16,2345.937893
9.1,10,2345.965897
8.3,18,2346.015906
9.4,7,2346.03541
7.8,23,2346.099421
7.9,22,2346.472985
8.8,13,2346.508992
8.7,14,2346.547999
9.0,11,2346.579004
7.1,30,2346.662018
8.2,19,2346.715027
9.5,6,2346.731531
7.7,24,2346.798042
8.8,13,2346.834549
8.1,20,2346.891559
7.8,23,2346.95607
7.8,23,2347.019581
7.6,25,2347.089093
7.8,23,2347.153104
8.4,17,2347.521667
10.0,1,2347.524668
9.4,7,2347.544172
9.3,8,2347.566676
9.7,4,2347.577677
9.1,10,2347.605682
8.4,17,2347.65319
9.0,11,2347.684196
8.6,15,2347.728204
9.4,7,2347.747707
7.1,30,2347.861227
8.7,14,2347.899733
8.5,16,2347.944242
8.1,20,2348.00175
9.2,9,2348.026756
8.8,13,2348.064262
7.6,25,2348.134774
9.8,3,2348.144776
8.9,12,2348.178781
9.5,6,2348.195284
9.7,4,2348.206786
7.8,23,2348.578351
9.9,2,2348.583852
8.7,14,2348.626359
8.8,13,2348.663866
7.5,26,2348.735878
7.8,23,2348.79939
7.6,25,2348.870402
7.7,24,2348.942415
7.6,25,2349.013927
8.4,17,2349.060934
7.9,22,2349.122446
7.0,31,2349.212462
9.7,4,2349.224463
8.7,14,2349.26297
7.7,24,2349.636035
9.6,5,2349.652538
9.7,4,2349.66504
7.7,24,2349.739053
9.5,6,2349.756056
8.9,12,2349.789562
8.6,15,2349.831069
8.0,21,2349.889579
9.9,2,2349.89508
9.7,4,2349.906582
9.5,6,2349.923084
7.7,24,2349.995097
9.0,11,2350.026103
8.8,13,2350.062109
9.2,9,2350.087113
9.4,7,2350.107116
9.1,10,2350.135122
8.2,19,2350.18813
7.9,22,2350.249641
9.0,11,2350.280647
7.8,23,2350.652211
7.7,24,2350.718722
8.8,13,2350.755729
9.0,11,2350.786235
8.6,15,2350.828242
8.8,13,2350.866251
9.6,5,2350.880251
8.7,14,2350.919257
7.8,23,2350.987269
8.8,13,2351.024276
9.9,2,2351.030276
8.1,20,2351.087787
8.9,12,2351.120792
8.6,15,2351.162799
9.6,5,2351.176802
7.9,22,2351.238312
8.1,20,2351.293322
7.9,22,2351.666887
7.8,23,2351.738899
8.2,19,2351.794909
8.7,14,2351.833916
9.1,10,2351.863421
8.5,16,2351.918431
7.7,24,2351.997945
8.7,14,2352.043952
-6.0,60,2352.256989
9.0,11,2352.299497
8.8,13,2352.346505
9.2,9,2352.37751
8.4,17,2352.43502
6.4,28,2352.854093
7.9,22,2352.932607
9.2,9,2352.961612
9.3,8,2352.988617
7.6,25,2353.062629
9.3,8,2353.090634
8.8,13,2353.133142
8.3,18,2353.193653
7.8,23,2353.270667
8.3,18,2353.329176
8.9,12,2353.365682
8.3,18,2353.423692
9.2,9,2353.448696
9.6,5,2353.4632
8.8,13,2353.504706
9.1,10,2353.532211
9.5,6,2353.550215
9.4,7,2353.572218
8.4,17,2353.621226
9.7,4,2353.632228
8.1,20,2354.035798
8.6,15,2354.079306
9.3,8,2354.10581
8.3,18,2354.167821
7.8,23,2354.246835
10.0,1,2354.250335
7.9,22,2354.320348
8.8,13,2354.361355
8.3,18,2354.420365
8.5,16,2354.467873
8.6,15,2354.509381
9.4,7,2354.528884
7.9,22,2354.600896
7.9,22,2354.667908
8.8,13,2354.709915
9.8,3,2354.720917
9.3,8,2354.749923
8.6,15,2355.13449
8.1,20,2355.2015
7.9,22,2355.271513
8.0,21,2355.340524
8.5,16,2355.393534
8.0,21,2355.461045
8.4,17,2355.516054
9.5,6,2355.533057
8.3,18,2355.587067
8.2,19,2355.643577
9.1,10,2355.673582
7.3,28,2355.765599
9.2,9,2355.793103
10.0,1,2355.795604
9.5,6,2355.812607
9.3,8,2355.837111
9.5,6,2355.856614
8.7,14,2355.901622
7.7,24,2356.309693
9.4,7,2356.332197
8.2,19,2356.398208
9.2,9,2356.423213
9.8,3,2356.433714
8.2,19,2356.52073
7.7,24,2356.594743
7.6,25,2356.673256
9.1,10,2356.707762
7.7,24,2356.793777
8.4,17,2356.850787
8.0,21,2356.917298
8.9,12,2356.955305
8.1,20,2357.019316
8.5,16,2357.066324
8.1,20,2357.439389
7.1,30,2357.534906
8.7,14,2357.579413
9.3,8,2357.606918
9.7,4,2357.62042
8.5,16,2357.667429
10.0,1,2357.670429
9.4,7,2357.691434
8.8,13,2357.729939
7.9,22,2357.79095
8.6,15,2357.834458
8.4,17,2357.888467
8.1,20,2357.948977
9.2,9,2357.973982
7.0,22,2358.040994
4.9,34,2358.148013
8.0,21,2358.215524
9.5,6,2358.550582
8.4,17,2358.59809
8.4,17,2358.6496
7.9,22,2358.719112
7.9,22,2358.786123
7.5,26,2358.861135
8.6,15,2358.906144
7.7,24,2358.973655
9.4,7,2358.993158
7.9,22,2359.05667
9.2,9,2359.082174
8.2,19,2359.135183
7.8,14,2359.177191
9.0,11,2359.212197
-33.0,60,2359.708783
9.3,8,2359.736288
9.1,10,2359.767794
5.8,34,2359.874812
8.8,13,2359.916319
8.3,18,2359.975829
6.5,27,2360.062845
7.9,22,2360.132856
8.7,14,2360.177865
8.3,18,2360.230874
8.6,15,2360.279382
9.5,6,2360.297885
8.5,16,2360.348395
8.9,12,2360.386401
9.9,2,2360.392902
7.9,22,2360.774468
8.3,18,2360.830978
7.7,24,2360.898989
8.8,13,2360.939496
8.4,17,2360.993506
8.7,14,2361.036014
8.0,21,2361.102025
9.3,8,2361.127529
7.9,22,2361.18804
9.2,9,2361.213044
9.6,5,2361.227046
8.2,19,2361.288558
8.1,20,2361.352068
9.0,11,2361.387075
7.9,22,2361.457087
8.0,21,2361.833651
9.6,5,2361.850655
9.7,4,2361.861656
9.9,2,2361.867658
7.7,24,2361.935169
7.8,23,2362.007181
7.8,23,2362.080194
4.1,33,2362.176711
8.6,15,2362.218218
8.9,12,2362.251724
7.6,25,2362.320736
9.5,6,2362.337739
9.8,3,2362.348241
7.8,23,2362.414753
7.9,22,2362.481764
8.7,14,2362.528772
7.7,24,2362.903337
9.0,11,2362.934343
9.6,5,2362.948345
9.3,8,2362.970848
8.9,12,2363.006355
9.2,9,2363.03636
9.0,11,2363.066866
9.3,8,2363.08887
8.4,17,2363.136378
9.2,9,2363.161382
9.3,8,2363.183386
8.3,18,2363.233894
8.2,19,2363.289404
8.3,18,2363.339913
8.7,14,2363.380921
6.7,34,2363.476437
8.6,15,2363.517944
8.0,21,2363.576453
7.5,26,2363.95752
9.6,5,2363.971523
8.7,14,2364.01053
8.0,21,2364.06904
7.3,28,2364.146553
7.9,22,2364.207564
8.7,14,2364.24657
9.9,2,2364.252072
9.2,9,2364.277576
9.2,9,2364.30308
7.9,22,2364.364091
9.3,8,2364.386595
8.2,19,2364.439604
8.9,12,2364.47311
9.0,11,2364.503615
9.0,11,2364.534621
9.0,11,2364.565126
8.2,19,2364.618135
9.4,7,2364.637638
8.0,21,2365.025206
9.5,6,2365.042209
8.1,20,2365.097718
8.7,14,2365.136725
9.0,11,2365.167731
8.2,19,2365.22074
9.0,11,2365.254745
9.9,2,2365.260247
8.7,14,2365.299253
9.2,9,2365.324758
7.9,22,2365.386268
8.1,20,2365.441777
8.0,21,2365.500788
7.8,23,2365.568799
7.8,23,2365.632311
9.9,2,2365.638813
9.7,4,2365.652314
8.7,14,2365.693822
8.3,18,2366.054385
9.0,11,2366.086889
7.2,29,2366.177405
7.9,22,2366.239416
8.6,15,2366.281424
8.4,17,2366.328432
8.0,21,2366.388442
7.7,24,2366.455454
8.2,19,2366.508962
9.2,9,2366.533967
8.2,19,2366.589977
7.2,29,2366.670991
8.5,16,2366.716499
8.8,13,2367.062059
8.6,15,2367.103566
9.8,3,2367.112068
9.5,6,2367.12907
10.0,1,2367.132071
9.3,8,2367.154075
7.9,22,2367.215585
9.2,9,2367.24209
9.1,10,2367.270095
8.9,12,2367.305601
8.5,16,2367.353611
8.0,21,2367.419121
7.5,26,2367.491634
8.2,19,2367.544643
7.8,23,2367.608154
8.9,12,2367.64116
9.9,2,2367.64716
9.6,5,2367.661163
8.1,20,2367.717673
8.6,15,2367.768183
9.1,10,2368.10224
8.1,20,2368.157249
9.0,11,2368.187754
9.7,4,2368.199256
8.7,14,2368.238263
7.9,22,2368.301774
9.8,3,2368.311277
8.9,12,2368.349283
8.3,18,2368.403791
8.8,13,2368.439798
8.2,19,2368.492307
8.9,12,2368.525813
7.8,23,2368.589824
9.1,10,2368.617329
9.8,3,2368.625831
8.3,18,2368.67684
9.0,11,2368.708345
7.8,23,2368.772355
9.7,4,2368.783358
7.9,22,2369.152922
9.1,10,2369.187427
6.2,39,2369.295946
8.2,19,2369.348456
8.9,12,2369.381962
9.4,7,2369.401465
9.2,9,2369.42647
9.7,4,2369.437971
9.1,10,2369.465476
9.2,9,2369.49098
9.4,7,2369.510484
9.0,11,2369.540989
9.0,11,2369.571495
7.7,24,2369.638506
8.1,20,2369.694016
7.9,22,2369.755526
9.0,11,2369.786031
8.5,16,2369.83054
8.2,19,2370.189602
9.8,3,2370.199104
7.8,23,2370.265615
8.7,14,2370.308623
7.7,24,2370.375633
7.9,22,2370.438645
7.6,25,2370.508157
9.8,3,2370.516658
9.5,6,2370.533662
7.8,23,2370.597673
8.8,13,2370.633679
9.9,2,2370.639679
9.3,8,2370.662184
9.6,5,2370.676186
7.9,22,2370.737196
9.6,5,2370.751199
9.6,5,2370.765202
9.2,9,2370.790706
8.3,18,2370.840715
7.8,23,2371.21628
8.7,14,2371.255287
8.5,16,2371.299795
9.1,10,2371.327299
8.7,14,2371.366806
7.9,22,2371.428817
9.0,11,2371.459822
9.8,3,2371.468324
8.8,13,2371.50483
8.2,19,2371.55834
9.3,8,2371.580343
7.7,24,2371.648855
9.8,3,2371.658358
7.1,30,2371.745872
8.2,19,2371.799381
9.0,11,2371.829887
7.2,29,2372.257461
7.9,22,2372.343476
8.3,18,2372.403986
7.8,23,2372.482
8.1,20,2372.547511
7.9,22,2372.627025
8.3,18,2372.679533
8.7,14,2372.718541
9.1,10,2372.746045
9.1,10,2372.77455
7.1,30,2372.875568
9.3,8,2372.903137
9.2,9,2372.935578
9.6,5,2372.953582
9.7,4,2372.968084
8.9,12,2373.034096
7.9,22,2373.097106
9.6,5,2373.111108
9.7,4,2373.452668
8.1,20,2373.52318
9.8,3,2373.534182
9.8,3,2373.543683
9.3,8,2373.566188
8.6,15,2373.614697
7.8,23,2373.697711
9.1,10,2373.731716
7.7,24,2373.799228
6.2,30,2373.881742
9.8,3,2373.890244
8.4,17,2373.939753
9.0,11,2373.970383
9.8,3,2373.979259
8.2,19,2374.044771
9.4,7,2374.069775
9.5,6,2374.089779
7.7,24,2374.173794
8.4,17,2374.230803
9.5,6,2374.252807
8.7,14,2374.635874
9.2,9,2374.666879
9.3,8,2374.694384
7.9,22,2374.764896
9.1,10,2374.796901
9.4,7,2374.822406
7.8,23,2374.903419
9.1,10,2374.935425
7.9,22,2375.005438
8.8,13,2375.044944
7.9,22,2375.105955
8.8,13,2375.143461
8.1,20,2375.208472
8.3,18,2375.269483
9.3,8,2375.298488
8.6,15,2375.347498
9.2,9,2375.379502
8.1,20,2375.778572
